     Time [min]        Q_10_18         Q_1_18        Q_10_16         Q_1_16         Q_10_3          Q_9_3          Q_8_3          Q_1_3          Q_3_5          Q_2_5          Q_1_5          Q_1_1
     41.0000000      0.0249918      0.0496908      0.0000000      0.0249918      0.0249716      0.0249529      0.0249224      0.0223127      0.0000000      0.0000000      0.0000000      0.0000000
     41.5000000      0.0249930      0.0497322      0.0000000      0.0249930      0.0249757      0.0249596      0.0249333      0.0227279      0.0000000      0.0000000      0.0000000      0.0000000
     42.0000000      0.0249940      0.0497683      0.0000000      0.0249940      0.0249792      0.0249653      0.0249427      0.0230753      0.0000000      0.0000000      0.0000000      0.0000000
     42.5000000      0.0249949      0.0497997      0.0000000      0.0249949      0.0249822      0.0249703      0.0249508      0.0233664      0.0000000      0.0000000      0.0000000      0.0000000
     43.0000000      0.0249956      0.0498269      0.0000000      0.0249956      0.0249847      0.0249745      0.0249578      0.0236108      0.0000000      0.0000000      0.0000000      0.0000000
     43.5000000      0.0249963      0.0498505      0.0000000      0.0249963      0.0249869      0.0249782      0.0249638      0.0238165      0.0000000      0.0000000      0.0000000      0.0000000
     44.0000000      0.0249968      0.0498710      0.0000000      0.0249968      0.0249888      0.0249813      0.0249689      0.0239899      0.0000000      0.0000000      0.0000000      0.0000000
     44.5000000      0.0249973      0.0498887      0.0000000      0.0249973      0.0249904      0.0249840      0.0249733      0.0241366      0.0000000      0.0000000      0.0000000      0.0000000
     45.0000000      0.0249977      0.0499041      0.0000000      0.0249977      0.0249918      0.0249863      0.0249771      0.0242610      0.0000000      0.0000000      0.0000000      0.0000000
     45.5000000      0.0249980      0.0499173      0.0000000      0.0249980      0.0249930      0.0249883      0.0249804      0.0243667      0.0000000      0.0000000      0.0000000      0.0000000
     46.0000000      0.0249983      0.0499288      0.0000000      0.0249983      0.0249940      0.0249900      0.0249832      0.0244566      0.0000000      0.0000000      0.0000000      0.0000000
     46.5000000      0.0249986      0.0499387      0.0000000      0.0249986      0.0249949      0.0249914      0.0249856      0.0245334      0.0000000      0.0000000      0.0000000      0.0000000
     47.0000000      0.0249988      0.0499473      0.0000000      0.0249988      0.0249956      0.0249927      0.0249877      0.0245991      0.0000000      0.0000000      0.0000000      0.0000000
     47.5000000      0.0249989      0.0499547      0.0000000      0.0249989      0.0249963      0.0249937      0.0249895      0.0246553      0.0000000      0.0000000      0.0000000      0.0000000
     48.0000000      0.0249991      0.0499610      0.0000000      0.0249991      0.0249968      0.0249946      0.0249910      0.0247035      0.0000000      0.0000000      0.0000000      0.0000000
     48.5000000      0.0249992      0.0499665      0.0000000      0.0249992      0.0249973      0.0249954      0.0249923      0.0247448      0.0000000      0.0000000      0.0000000      0.0000000
     49.0000000      0.0249993      0.0499712      0.0000000      0.0249993      0.0249977      0.0249961      0.0249934      0.0247804      0.0000000      0.0000000      0.0000000      0.0000000
     49.5000000      0.0249994      0.0499753      0.0000000      0.0249994      0.0249980      0.0249966      0.0249944      0.0248109      0.0000000      0.0000000      0.0000000      0.0000000
     50.0000000      0.0249995      0.0499788      0.0000000      0.0249995      0.0249983      0.0249971      0.0249952      0.0248372      0.0000000      0.0000000      0.0000000      0.0000000
     50.5000000      0.0249996      0.0499818      0.0000000      0.0249996      0.0249986      0.0249976      0.0249959      0.0248598      0.0000000      0.0000000      0.0000000      0.0000000
     51.0000000      0.0249997      0.0499844      0.0000000      0.0249997      0.0249988      0.0249979      0.0249965      0.0248793      0.0000000      0.0000000      0.0000000      0.0000000
     51.5000000      0.0249997      0.0499866      0.0000000      0.0249997      0.0249989      0.0249982      0.0249970      0.0248961      0.0000000      0.0000000      0.0000000      0.0000000
