     Time [min]        d_10_18         d_1_18        d_10_16         d_1_16         d_10_3          d_9_3          d_8_3          d_1_3          d_3_5          d_2_5          d_1_5          d_1_1
     39.5000000      0.0328360      0.0495752      0.0328360      0.0328360      0.0000000      0.0327890      0.0327525      0.0292933      0.0000000      0.0000000      0.0000000      0.0000000
     40.0000000      0.0328375      0.0496120      0.0328375      0.0328375      0.0000000      0.0327970      0.0327655      0.0298717      0.0000000      0.0000000      0.0000000      0.0000000
     40.5000000      0.0328387      0.0496440      0.0328387      0.0328387      0.0000000      0.0328040      0.0327768      0.0303508      0.0000000      0.0000000      0.0000000      0.0000000
     41.0000000      0.0328398      0.0496719      0.0328398      0.0328398      0.0000000      0.0328099      0.0327865      0.0307479      0.0000000      0.0000000      0.0000000      0.0000000
     41.5000000      0.0328407      0.0496961      0.0328407      0.0328407      0.0000000      0.0328151      0.0327949      0.0310775      0.0000000      0.0000000      0.0000000      0.0000000
     42.0000000      0.0328415      0.0497172      0.0328415      0.0328415      0.0000000      0.0328195      0.0328021      0.0313516      0.0000000      0.0000000      0.0000000      0.0000000
     42.5000000      0.0328421      0.0497356      0.0328421      0.0328421      0.0000000      0.0328233      0.0328083      0.0315801      0.0000000      0.0000000      0.0000000      0.0000000
     43.0000000      0.0328427      0.0497515      0.0328427      0.0328427      0.0000000      0.0328265      0.0328137      0.0317712      0.0000000      0.0000000      0.0000000      0.0000000
     43.5000000      0.0328432      0.0497653      0.0328432      0.0328432      0.0000000      0.0328293      0.0328183      0.0319315      0.0000000      0.0000000      0.0000000      0.0000000
     44.0000000      0.0328436      0.0497773      0.0328436      0.0328436      0.0000000      0.0328317      0.0328222      0.0320664      0.0000000      0.0000000      0.0000000      0.0000000
     44.5000000      0.0328440      0.0497876      0.0328440      0.0328440      0.0000000      0.0328338      0.0328256      0.0321802      0.0000000      0.0000000      0.0000000      0.0000000
     45.0000000      0.0328443      0.0497966      0.0328443      0.0328443      0.0000000      0.0328356      0.0328285      0.0322765      0.0000000      0.0000000      0.0000000      0.0000000
     45.5000000      0.0328445      0.0498043      0.0328445      0.0328445      0.0000000      0.0328371      0.0328310      0.0323582      0.0000000      0.0000000      0.0000000      0.0000000
     46.0000000      0.0328448      0.0498110      0.0328448      0.0328448      0.0000000      0.0328384      0.0328332      0.0324278      0.0000000      0.0000000      0.0000000      0.0000000
     46.5000000      0.0328449      0.0498168      0.0328449      0.0328449      0.0000000      0.0328395      0.0328350      0.0324870      0.0000000      0.0000000      0.0000000      0.0000000
     47.0000000      0.0328451      0.0498218      0.0328451      0.0328451      0.0000000      0.0328404      0.0328366      0.0325377      0.0000000      0.0000000      0.0000000      0.0000000
     47.5000000      0.0328452      0.0498261      0.0328452      0.0328452      0.0000000      0.0328412      0.0328380      0.0325810      0.0000000      0.0000000      0.0000000      0.0000000
     48.0000000      0.0328454      0.0498298      0.0328454      0.0328454      0.0000000      0.0328419      0.0328391      0.0326181      0.0000000      0.0000000      0.0000000      0.0000000
     48.5000000      0.0328455      0.0498330      0.0328455      0.0328455      0.0000000      0.0328425      0.0328401      0.0326499      0.0000000      0.0000000      0.0000000      0.0000000
     49.0000000      0.0328456      0.0498358      0.0328456      0.0328456      0.0000000      0.0328430      0.0328410      0.0326773      0.0000000      0.0000000      0.0000000      0.0000000
     49.5000000      0.0328456      0.0498381      0.0328456      0.0328456      0.0000000      0.0328435      0.0328417      0.0327008      0.0000000      0.0000000      0.0000000      0.0000000
     50.0000000      0.0328457      0.0498402      0.0328457      0.0328457      0.0000000      0.0328439      0.0328424      0.0327210      0.0000000      0.0000000      0.0000000      0.0000000
     50.5000000      0.0328457      0.0498419      0.0328457      0.0328457      0.0000000      0.0328442      0.0328429      0.0327384      0.0000000      0.0000000      0.0000000      0.0000000
     51.0000000      0.0328458      0.0498434      0.0328458      0.0328458      0.0000000      0.0328445      0.0328434      0.0327534      0.0000000      0.0000000      0.0000000      0.0000000
     51.5000000      0.0328458      0.0498447      0.0328458      0.0328458      0.0000000      0.0328447      0.0328437      0.0327663      0.0000000      0.0000000      0.0000000      0.0000000
     52.0000000      0.0328459      0.0498459      0.0328459      0.0328459      0.0000000      0.0328449      0.0328441      0.0327774      0.0000000      0.0000000      0.0000000      0.0000000
     52.5000000      0.0328459      0.0498468      0.0328459      0.0328459      0.0000000      0.0328451      0.0328444      0.0327870      0.0000000      0.0000000      0.0000000      0.0000000
     53.0000000      0.0328459      0.0498476      0.0328459      0.0328459      0.0000000      0.0328452      0.0328446      0.0327952      0.0000000      0.0000000      0.0000000      0.0000000
     53.5000000      0.0328459      0.0498483      0.0328459      0.0328459      0.0000000      0.0328453      0.0328448      0.0328023      0.0000000      0.0000000      0.0000000      0.0000000
     54.0000000      0.0328460      0.0498489      0.0328460      0.0328460      0.0000000      0.0328454      0.0328450      0.0328085      0.0000000      0.0000000      0.0000000      0.0000000
     54.5000000      0.0328460      0.0498495      0.0328460      0.0328460      0.0000000      0.0328455      0.0328452      0.0328137      0.0000000      0.0000000      0.0000000      0.0000000
     55.0000000      0.0328460      0.0498499      0.0328460      0.0328460      0.0000000      0.0328456      0.0328453      0.0328183      0.0000000      0.0000000      0.0000000      0.0000000
     55.5000000      0.0328460      0.0498503      0.0328460      0.0328460      0.0000000      0.0328457      0.0328454      0.0328222      0.0000000      0.0000000      0.0000000      0.0000000
     56.0000000      0.0328460      0.0498506      0.0328460      0.0328460      0.0000000      0.0328457      0.0328455      0.0328255      0.0000000      0.0000000      0.0000000      0.0000000
     56.5000000      0.0328460      0.0498509      0.0328460      0.0328460      0.0000000      0.0328458      0.0328456      0.0328284      0.0000000      0.0000000      0.0000000      0.0000000
     57.0000000      0.0328460      0.0498511      0.0328460      0.0328460      0.0000000      0.0328458      0.0328456      0.0328309      0.0000000      0.0000000      0.0000000      0.0000000
     57.5000000      0.0328460      0.0498513      0.0328460      0.0328460      0.0000000      0.0328459      0.0328457      0.0328331      0.0000000      0.0000000      0.0000000      0.0000000
     58.0000000      0.0328460      0.0498515      0.0328460      0.0328460      0.0000000      0.0328459      0.0328458      0.0328349      0.0000000      0.0000000      0.0000000      0.0000000
     58.5000000      0.0328460      0.0498517      0.0328460      0.0328460      0.0000000      0.0328459      0.0328458      0.0328365      0.0000000      0.0000000      0.0000000      0.0000000
     59.0000000      0.0328460      0.0498518      0.0328460      0.0328460      0.0000000      0.0328459      0.0328458      0.0328379      0.0000000      0.0000000      0.0000000      0.0000000
     59.5000000      0.0328460      0.0498519      0.0328460      0.0328460      0.0000000      0.0328459      0.0328459      0.0328390      0.0000000      0.0000000      0.0000000      0.0000000
